frame_index,time_sec,frequency_hz,voiced
4993,57.968617,374.008720,True
4994,57.980227,378.354492,True
4995,57.991837,380.546277,True
4996,58.003447,384.968012,True
4997,58.015057,387.198109,True
4998,58.026667,387.198109,True
4999,58.038277,387.198109,True
5000,58.049887,389.441124,True
5001,58.061497,391.697134,True
5002,58.073107,391.697134,True
5003,58.084717,391.697134,True
5004,58.096327,391.697134,True
5005,58.107937,391.697134,True
5006,58.119546,391.697134,True
5007,58.131156,391.697134,True
5008,58.142766,391.697134,True
5009,58.154376,391.697134,True
5010,58.165986,391.697134,True
5011,58.177596,389.441124,True
5012,58.189206,391.697134,True
5013,58.200816,389.441124,True
5014,58.212426,387.198109,True
5015,58.224036,387.198109,True
5016,58.235646,384.968012,True
5017,58.247256,378.354492,True
5018,58.258866,378.354492,True
5019,58.270476,0.000000,False
5020,58.282086,0.000000,False
5021,58.293696,0.000000,False
5022,58.305306,0.000000,False
5023,58.316916,0.000000,False
5024,58.328526,0.000000,False
5025,58.340136,0.000000,False
5026,58.351746,0.000000,False
5027,58.363356,0.000000,False
5028,58.374966,0.000000,False
5029,58.386576,376.175330,True
5030,58.398186,378.354492,True
5031,58.409796,374.008720,True
5032,58.421406,374.008720,True
5033,58.433016,371.854588,True
5034,58.444626,371.854588,True
5035,58.456236,371.854588,True
5036,58.467846,371.854588,True
5037,58.479456,369.712863,True
5038,58.491066,369.712863,True
5039,58.502676,369.712863,True
5040,58.514286,369.712863,True
5041,58.525896,369.712863,True
5042,58.537506,367.583474,True
5043,58.549116,369.712863,True
5044,58.560726,367.583474,True
5045,58.572336,369.712863,True
5046,58.583946,367.583474,True
5047,58.595556,369.712863,True
5048,58.607166,369.712863,True
5049,58.618776,369.712863,True
5050,58.630385,369.712863,True
5051,58.641995,367.583474,True
5052,58.653605,367.583474,True
5053,58.665215,359.187855,True
5054,58.676825,355.062231,True
5055,58.688435,353.017223,True
5056,58.700045,340.992161,True
5057,58.711655,340.992161,True
5058,58.723265,0.000000,False
5059,58.734875,340.992161,True
5060,58.746485,296.850917,True
5061,58.758095,295.141182,True
5062,58.769705,295.141182,True
5063,58.781315,293.441294,True
5064,58.792925,293.441294,True
5065,58.804535,293.441294,True
5066,58.816145,293.441294,True
5067,58.827755,293.441294,True
5068,58.839365,293.441294,True
5069,58.850975,293.441294,True
5070,58.862585,291.751196,True
5071,58.874195,290.070833,True
5072,58.885805,291.751196,True
5073,58.897415,290.070833,True
5074,58.909025,290.070833,True
5075,58.920635,288.400148,True
5076,58.932245,288.400148,True
5077,58.943855,288.400148,True
5078,58.955465,0.000000,False
5079,58.967075,0.000000,False
5080,58.978685,0.000000,False
5081,58.990295,0.000000,False
5082,59.001905,0.000000,False
5083,59.013515,0.000000,False
5084,59.025125,0.000000,False
5085,59.036735,0.000000,False
5086,59.048345,0.000000,False
5087,59.059955,0.000000,False
5088,59.071565,384.968012,True
5089,59.083175,380.546277,True
5090,59.094785,376.175330,True
5091,59.106395,374.008720,True
5092,59.118005,374.008720,True
5093,59.129615,371.854588,True
5094,59.141224,371.854588,True
5095,59.152834,371.854588,True
5096,59.164444,357.119086,True
5097,59.176054,348.962474,True
5098,59.187664,337.075532,True
5099,59.199274,333.203889,True
5100,59.210884,331.284776,True
5101,59.222494,331.284776,True
5102,59.234104,331.284776,True
5103,59.245714,0.000000,False
5104,59.257324,0.000000,False
5105,59.268934,0.000000,False
5106,59.280544,0.000000,False
5107,59.292154,0.000000,False
5108,59.303764,0.000000,False
5109,59.315374,147.570591,True
5110,59.326984,147.570591,True
5111,59.338594,147.570591,True
5112,59.350204,147.570591,True
5113,59.361814,148.425459,True
5114,59.373424,148.425459,True
5115,59.385034,148.425459,True
5116,59.396644,148.425459,True
5117,59.408254,148.425459,True
5118,59.419864,147.570591,True
5119,59.431474,147.570591,True
5120,59.443084,148.425459,True
5121,59.454694,147.570591,True
5122,59.466304,148.425459,True
5123,59.477914,148.425459,True
5124,59.489524,147.570591,True
5125,59.501134,148.425459,True
5126,59.512744,148.425459,True
5127,59.524354,148.425459,True
5128,59.535964,148.425459,True
5129,59.547574,149.285279,True
5130,59.559184,150.150079,True
5131,59.570794,151.894739,True
5132,59.582404,146.720647,True
5133,59.594014,152.774657,True
5134,59.605624,141.722803,True
5135,59.617234,151.894739,True
5136,59.628844,0.000000,False
5137,59.640454,0.000000,False
5138,59.652063,0.000000,False
5139,59.663673,0.000000,False
5140,59.675283,0.000000,False
5141,59.686893,0.000000,False
5142,59.698503,0.000000,False
5143,59.710113,0.000000,False
5144,59.721723,0.000000,False
5145,59.733333,0.000000,False
5146,59.744943,0.000000,False
5147,59.756553,0.000000,False
5148,59.768163,0.000000,False
5149,59.779773,0.000000,False
5150,59.791383,0.000000,False
5151,59.802993,0.000000,False
5152,59.814603,0.000000,False
5153,59.826213,0.000000,False
5154,59.837823,0.000000,False
5155,59.849433,0.000000,False
5156,59.861043,0.000000,False
5157,59.872653,0.000000,False
5158,59.884263,0.000000,False
5159,59.895873,0.000000,False
5160,59.907483,285.087590,True
5161,59.919093,281.813080,True
5162,59.930703,296.850917,True
5163,59.942313,295.141182,True
5164,59.953923,293.441294,True
5165,59.965533,293.441294,True
5166,59.977143,293.441294,True
5167,59.988753,293.441294,True
5168,60.000363,293.441294,True
5169,60.011973,293.441294,True
5170,60.023583,293.441294,True
5171,60.035193,293.441294,True
5172,60.046803,293.441294,True
5173,60.058413,293.441294,True
5174,60.070023,293.441294,True
5175,60.081633,293.441294,True
5176,60.093243,295.141182,True
5177,60.104853,293.441294,True
5178,60.116463,293.441294,True
5179,60.128073,293.441294,True
5180,60.139683,295.141182,True
5181,60.151293,295.141182,True
5182,60.162902,293.441294,True
5183,60.174512,293.441294,True
5184,60.186122,293.441294,True
5185,60.197732,293.441294,True
5186,60.209342,0.000000,False
5187,60.220952,0.000000,False
5188,60.232562,0.000000,False
5189,60.244172,0.000000,False
5190,60.255782,0.000000,False
5191,60.267392,0.000000,False
5192,60.279002,0.000000,False
5193,60.290612,126.992084,True
5194,60.302222,111.193458,True
5195,60.313832,113.792481,True
5196,60.325442,111.193458,True
5197,60.337052,111.193458,True
5198,60.348662,109.283221,True
5199,60.360272,109.283221,True
5200,60.371882,108.653796,True
5201,60.383492,108.027996,True
5202,60.395102,109.916292,True
5203,60.406712,109.916292,True
5204,60.418322,109.916292,True
5205,60.429932,110.553030,True
5206,60.441542,110.553030,True
5207,60.453152,110.553030,True
5208,60.464762,109.916292,True
5209,60.476372,109.283221,True
5210,60.487982,109.283221,True
5211,60.499592,109.283221,True
5212,60.511202,109.916292,True
5213,60.522812,109.916292,True
5214,60.534422,109.916292,True
5215,60.546032,109.283221,True
5216,60.557642,109.283221,True
5217,60.569252,109.916292,True
5218,60.580862,109.916292,True
5219,60.592472,109.916292,True
5220,60.604082,109.916292,True
5221,60.615692,110.553030,True
5222,60.627302,110.553030,True
5223,60.638912,109.916292,True
5224,60.650522,109.916292,True
5225,60.662132,109.916292,True
5226,60.673741,109.916292,True
5227,60.685351,109.916292,True
5228,60.696961,109.916292,True
5229,60.708571,109.283221,True
5230,60.720181,109.283221,True
5231,60.731791,109.916292,True
5232,60.743401,109.916292,True
5233,60.755011,109.916292,True
5234,60.766621,109.916292,True
5235,60.778231,109.916292,True
5236,60.789841,109.916292,True
5237,60.801451,109.916292,True
5238,60.813061,109.916292,True
5239,60.824671,109.916292,True
5240,60.836281,109.916292,True
5241,60.847891,110.553030,True
5242,60.859501,110.553030,True
5243,60.871111,110.553030,True
5244,60.882721,110.553030,True
5245,60.894331,111.193458,True
5246,60.905941,0.000000,False
5247,60.917551,0.000000,False
5248,60.929161,0.000000,False
5249,60.940771,0.000000,False
5250,60.952381,0.000000,False
5251,60.963991,0.000000,False
5252,60.975601,0.000000,False
5253,60.987211,0.000000,False
5254,60.998821,0.000000,False
5255,61.010431,0.000000,False
5256,61.022041,0.000000,False
5257,61.033651,0.000000,False
5258,61.045261,460.458746,True
5259,61.056871,457.806698,True
5260,61.068481,455.169926,True
5261,61.080091,452.548340,True
5262,61.091701,452.548340,True
5263,61.103311,452.548340,True
5264,61.114921,455.169926,True
5265,61.126531,457.806698,True
5266,61.138141,460.458746,True
5267,61.149751,473.951217,True
5268,61.161361,479.458265,True
5269,61.172971,487.839047,True
5270,61.184580,499.241745,True
5271,61.196190,499.241745,True
5272,61.207800,499.241745,True
5273,61.219410,496.366324,True
5274,61.231020,496.366324,True
5275,61.242630,493.507464,True
5276,61.254240,493.507464,True
5277,61.265850,490.665070,True
5278,61.277460,490.665070,True
5279,61.289070,490.665070,True
5280,61.300680,490.665070,True
5281,61.312290,490.665070,True
5282,61.323900,487.839047,True
5283,61.335510,0.000000,False
5284,61.347120,0.000000,False
5285,61.358730,0.000000,False
5286,61.370340,0.000000,False
5287,61.381950,0.000000,False
5288,61.393560,0.000000,False
5289,61.405170,0.000000,False
5290,61.416780,0.000000,False
5291,61.428390,0.000000,False
5292,61.440000,444.773830,True
5293,61.451610,442.212122,True
5294,61.463220,439.665167,True
5295,61.474830,437.132882,True
5296,61.486440,434.615182,True
5297,61.498050,429.623201,True
5298,61.509660,429.623201,True
5299,61.521270,434.615182,True
5300,61.532880,437.132882,True
5301,61.544490,439.665167,True
5302,61.556100,444.773830,True
5303,61.567710,449.941853,True
5304,61.579320,452.548340,True
5305,61.590930,452.548340,True
5306,61.602540,449.941853,True
5307,61.614150,439.665167,True
5308,61.625760,434.615182,True
5309,61.637370,434.615182,True
5310,61.648980,437.132882,True
5311,61.660590,439.665167,True
5312,61.672200,442.212122,True
5313,61.683810,447.350379,True
5314,61.695420,447.350379,True
5315,61.707029,449.941853,True
5316,61.718639,449.941853,True
5317,61.730249,449.941853,True
5318,61.741859,0.000000,False
5319,61.753469,0.000000,False
5320,61.765079,0.000000,False
5321,61.776689,0.000000,False
5322,61.788299,0.000000,False
5323,61.799909,0.000000,False
5324,61.811519,0.000000,False
5325,61.823129,0.000000,False
5326,61.834739,0.000000,False
5327,61.846349,0.000000,False
5328,61.857959,0.000000,False
5329,61.869569,0.000000,False
5330,61.881179,0.000000,False
5331,61.892789,0.000000,False
5332,61.904399,0.000000,False
5333,61.916009,0.000000,False
5334,61.927619,0.000000,False
5335,61.939229,0.000000,False
5336,61.950839,0.000000,False
5337,61.962449,0.000000,False
5338,61.974059,0.000000,False
5339,61.985669,0.000000,False
5340,61.997279,0.000000,False
5341,62.008889,403.174736,True
5342,62.020499,396.248435,True
5343,62.032109,389.441124,True
5344,62.043719,382.750759,True
5345,62.055329,380.546277,True
5346,62.066939,378.354492,True
5347,62.078549,376.175330,True
5348,62.090159,376.175330,True
5349,62.101769,374.008720,True
5350,62.113379,374.008720,True
5351,62.124989,371.854588,True
5352,62.136599,371.854588,True
5353,62.148209,371.854588,True
5354,62.159819,371.854588,True
5355,62.171429,369.712863,True
5356,62.183039,369.712863,True
5357,62.194649,369.712863,True
5358,62.206259,369.712863,True
5359,62.217868,369.712863,True
5360,62.229478,369.712863,True
5361,62.241088,369.712863,True
5362,62.252698,369.712863,True
5363,62.264308,369.712863,True
5364,62.275918,367.583474,True
5365,62.287528,367.583474,True
5366,62.299138,367.583474,True
5367,62.310748,369.712863,True
5368,62.322358,367.583474,True
5369,62.333968,367.583474,True
5370,62.345578,367.583474,True
5371,62.357188,367.583474,True
5372,62.368798,369.712863,True
5373,62.380408,369.712863,True
5374,62.392018,369.712863,True
5375,62.403628,369.712863,True
5376,62.415238,371.854588,True
5377,62.426848,369.712863,True
5378,62.438458,369.712863,True
5379,62.450068,369.712863,True
5380,62.461678,371.854588,True
5381,62.473288,0.000000,False
5382,62.484898,0.000000,False
5383,62.496508,0.000000,False
5384,62.508118,0.000000,False
5385,62.519728,0.000000,False
5386,62.531338,0.000000,False
5387,62.542948,0.000000,False
5388,62.554558,0.000000,False
5389,62.566168,0.000000,False
5390,62.577778,0.000000,False
5391,62.589388,374.008720,True
5392,62.600998,376.175330,True
5393,62.612608,378.354492,True
5394,62.624218,380.546277,True
5395,62.635828,378.354492,True
5396,62.647438,376.175330,True
5397,62.659048,371.854588,True
5398,62.670658,367.583474,True
5399,62.682268,363.361417,True
5400,62.693878,363.361417,True
5401,62.705488,363.361417,True
5402,62.717098,367.583474,True
5403,62.728707,371.854588,True
5404,62.740317,376.175330,True
5405,62.751927,376.175330,True
5406,62.763537,376.175330,True
5407,62.775147,376.175330,True
5408,62.786757,371.854588,True
5409,62.798367,369.712863,True
5410,62.809977,367.583474,True
5411,62.821587,367.583474,True
5412,62.833197,0.000000,False
5413,62.844807,0.000000,False
5414,62.856417,0.000000,False
5415,62.868027,0.000000,False
5416,62.879637,0.000000,False
5417,62.891247,0.000000,False
5418,62.902857,0.000000,False
5419,62.914467,0.000000,False
5420,62.926077,0.000000,False
5421,62.937687,0.000000,False
5422,62.949297,0.000000,False
5423,62.960907,0.000000,False
5424,62.972517,0.000000,False
5425,62.984127,0.000000,False
5426,62.995737,0.000000,False
5427,63.007347,0.000000,False
5428,63.018957,0.000000,False
5429,63.030567,0.000000,False
5430,63.042177,374.008720,True
5431,63.053787,369.712863,True
5432,63.065397,367.583474,True
5433,63.077007,365.466349,True
5434,63.088617,367.583474,True
5435,63.100227,369.712863,True
5436,63.111837,371.854588,True
5437,63.123447,374.008720,True
5438,63.135057,374.008720,True
5439,63.146667,374.008720,True
5440,63.158277,374.008720,True
5441,63.169887,374.008720,True
5442,63.181497,374.008720,True
5443,63.193107,0.000000,False
5444,63.204717,0.000000,False
5445,63.216327,0.000000,False
5446,63.227937,0.000000,False
5447,63.239546,0.000000,False
5448,63.251156,0.000000,False
5449,63.262766,0.000000,False
5450,63.274376,0.000000,False
5451,63.285986,396.248435,True
5452,63.297596,393.966212,True
5453,63.309206,393.966212,True
5454,63.320816,393.966212,True
5455,63.332426,396.248435,True
5456,63.344036,396.248435,True
5457,63.355646,396.248435,True
5458,63.367256,396.248435,True
5459,63.378866,393.966212,True
5460,63.390476,391.697134,True
5461,63.402086,389.441124,True
5462,63.413696,384.968012,True
5463,63.425306,378.354492,True
5464,63.436916,374.008720,True
5465,63.448526,371.854588,True
5466,63.460136,371.854588,True
5467,63.471746,371.854588,True
5468,63.483356,374.008720,True
5469,63.494966,374.008720,True
5470,63.506576,374.008720,True
5471,63.518186,374.008720,True
5472,63.529796,374.008720,True
5473,63.541406,371.854588,True
5474,63.553016,371.854588,True
5475,63.564626,371.854588,True
5476,63.576236,371.854588,True
5477,63.587846,0.000000,False
5478,63.599456,0.000000,False
5479,63.611066,0.000000,False
5480,63.622676,0.000000,False
5481,63.634286,0.000000,False
5482,63.645896,0.000000,False
5483,63.657506,0.000000,False
5484,63.669116,0.000000,False
5485,63.680726,0.000000,False
5486,63.692336,0.000000,False
5487,63.703946,0.000000,False
5488,63.715556,0.000000,False
5489,63.727166,0.000000,False
5490,63.738776,0.000000,False
5491,63.750385,0.000000,False
5492,63.761995,378.354492,True
5493,63.773605,376.175330,True
5494,63.785215,374.008720,True
5495,63.796825,369.712863,True
5496,63.808435,363.361417,True
5497,63.820045,361.268610,True
5498,63.831655,361.268610,True
5499,63.843265,365.466349,True
5500,63.854875,369.712863,True
5501,63.866485,376.175330,True
5502,63.878095,380.546277,True
5503,63.889705,382.750759,True
5504,63.901315,378.354492,True
5505,63.912925,369.712863,True
5506,63.924535,367.583474,True
5507,63.936145,367.583474,True
5508,63.947755,367.583474,True
5509,63.959365,371.854588,True
5510,63.970975,374.008720,True
5511,63.982585,374.008720,True
5512,63.994195,371.854588,True
5513,64.005805,367.583474,True
5514,64.017415,365.466349,True
5515,64.029025,0.000000,False
5516,64.040635,0.000000,False
5517,64.052245,0.000000,False
5518,64.063855,0.000000,False
5519,64.075465,0.000000,False
5520,64.087075,0.000000,False
5521,64.098685,0.000000,False
5522,64.110295,0.000000,False
5523,64.121905,0.000000,False
5524,64.133515,384.968012,True
5525,64.145125,387.198109,True
5526,64.156735,380.546277,True
5527,64.168345,382.750759,True
5528,64.179955,378.354492,True
5529,64.191565,376.175330,True
5530,64.203175,376.175330,True
5531,64.214785,374.008720,True
5532,64.226395,380.546277,True
5533,64.238005,380.546277,True
5534,64.249615,380.546277,True
5535,64.261224,376.175330,True
5536,64.272834,387.198109,True
5537,64.284444,357.119086,True
5538,64.296054,0.000000,False
5539,64.307664,0.000000,False
5540,64.319274,0.000000,False
5541,64.330884,0.000000,False
5542,64.342494,0.000000,False
5543,64.354104,0.000000,False
5544,64.365714,0.000000,False
5545,64.377324,0.000000,False
5546,64.388934,0.000000,False
5547,64.400544,0.000000,False
5548,64.412154,0.000000,False
5549,64.423764,0.000000,False
5550,64.435374,0.000000,False
5551,64.446984,0.000000,False
5552,64.458594,0.000000,False
5553,64.470204,0.000000,False
5554,64.481814,0.000000,False
5555,64.493424,0.000000,False
5556,64.505034,0.000000,False
5557,64.516644,487.839047,True
5558,64.528254,490.665070,True
5559,64.539864,493.507464,True
5560,64.551474,493.507464,True
5561,64.563084,493.507464,True
5562,64.574694,493.507464,True
5563,64.586304,493.507464,True
5564,64.597914,490.665070,True
5565,64.609524,490.665070,True
5566,64.621134,490.665070,True
5567,64.632744,490.665070,True
5568,64.644354,493.507464,True
5569,64.655964,493.507464,True
5570,64.667574,496.366324,True
5571,64.679184,496.366324,True
5572,64.690794,0.000000,False
5573,64.702404,0.000000,False
5574,64.714014,0.000000,False
5575,64.725624,0.000000,False
5576,64.737234,0.000000,False
5577,64.748844,499.241745,True
5578,64.760454,496.366324,True
5579,64.772063,493.507464,True
5580,64.783673,490.665070,True
5581,64.795283,487.839047,True
5582,64.806893,487.839047,True
5583,64.818503,487.839047,True
5584,64.830113,490.665070,True
5585,64.841723,490.665070,True
5586,64.853333,493.507464,True
5587,64.864943,496.366324,True
5588,64.876553,499.241745,True
5589,64.888163,499.241745,True
5590,64.899773,502.133823,True
5591,64.911383,499.241745,True
5592,64.922993,496.366324,True
5593,64.934603,487.839047,True
5594,64.946213,479.458265,True
5595,64.957823,471.221459,True
5596,64.969433,468.507423,True
5597,64.981043,471.221459,True
5598,64.992653,476.696788,True
5599,65.004263,482.235738,True
5600,65.015873,482.235738,True
5601,65.027483,482.235738,True
5602,65.039093,482.235738,True
5603,65.050703,0.000000,False
5604,65.062313,0.000000,False
5605,65.073923,0.000000,False
5606,65.085533,0.000000,False
5607,65.097143,0.000000,False
5608,65.108753,0.000000,False
5609,65.120363,0.000000,False
5610,65.131973,0.000000,False
5611,65.143583,0.000000,False
5612,65.155193,0.000000,False
5613,65.166803,0.000000,False
5614,65.178413,0.000000,False
5615,65.190023,0.000000,False
5616,65.201633,0.000000,False
5617,65.213243,0.000000,False
5618,65.224853,0.000000,False
5619,65.236463,0.000000,False
5620,65.248073,0.000000,False
5621,65.259683,0.000000,False
5622,65.271293,0.000000,False
5623,65.282902,0.000000,False
5624,65.294512,0.000000,False
5625,65.306122,0.000000,False
5626,65.317732,0.000000,False
5627,65.329342,0.000000,False
5628,65.340952,0.000000,False
5629,65.352562,0.000000,False
5630,65.364172,0.000000,False
5631,65.375782,0.000000,False
5632,65.387392,0.000000,False
5633,65.399002,0.000000,False
5634,65.410612,0.000000,False
5635,65.422222,0.000000,False
5636,65.433832,0.000000,False
5637,65.445442,0.000000,False
5638,65.457052,0.000000,False
5639,65.468662,0.000000,False
5640,65.480272,0.000000,False
5641,65.491882,0.000000,False
5642,65.503492,0.000000,False
5643,65.515102,0.000000,False
5644,65.526712,444.773830,True
5645,65.538322,444.773830,True
5646,65.549932,444.773830,True
5647,65.561542,444.773830,True
5648,65.573152,444.773830,True
5649,65.584762,444.773830,True
5650,65.596372,452.548340,True
5651,65.607982,473.951217,True
5652,65.619592,487.839047,True
5653,65.631202,490.665070,True
5654,65.642812,490.665070,True
5655,65.654422,493.507464,True
5656,65.666032,490.665070,True
5657,65.677642,490.665070,True
5658,65.689252,490.665070,True
5659,65.700862,493.507464,True
5660,65.712472,493.507464,True
5661,65.724082,496.366324,True
5662,65.735692,496.366324,True
5663,65.747302,496.366324,True
5664,65.758912,496.366324,True
5665,65.770522,0.000000,False
5666,65.782132,0.000000,False
5667,65.793741,0.000000,False
5668,65.805351,0.000000,False
5669,65.816961,0.000000,False
5670,65.828571,0.000000,False
5671,65.840181,0.000000,False
5672,65.851791,0.000000,False
5673,65.863401,499.241745,True
5674,65.875011,502.133823,True
5675,65.886621,507.968337,True
5676,65.898231,513.870644,True
5677,65.909841,519.841534,True
5678,65.921451,516.847467,True
5679,65.933061,516.847467,True
5680,65.944671,522.852945,True
5681,65.956281,531.992254,True
5682,65.967891,544.426983,True
5683,65.979501,553.943399,True
5684,65.991111,566.891212,True
5685,66.002721,580.141666,True
5686,66.014331,586.882588,True
5687,66.025941,593.701835,True
5688,66.037551,593.701835,True
5689,66.049161,597.141115,True
5690,66.060771,593.701835,True
5691,66.072381,593.701835,True
5692,66.083991,593.701835,True
5693,66.095601,593.701835,True
5694,66.107211,590.282364,True
5695,66.118821,590.282364,True
5696,66.130431,590.282364,True
5697,66.142041,590.282364,True
5698,66.153651,590.282364,True
5699,66.165261,586.882588,True
5700,66.176871,583.502393,True
5701,66.188481,580.141666,True
5702,66.200091,563.626159,True
5703,66.211701,544.426983,True
5704,66.223311,519.841534,True
5705,66.234921,507.968337,True
5706,66.246531,499.241745,True
5707,66.258141,493.507464,True
5708,66.269751,493.507464,True
5709,66.281361,493.507464,True
5710,66.292971,493.507464,True
5711,66.304580,493.507464,True
5712,66.316190,493.507464,True
5713,66.327800,493.507464,True
5714,66.339410,493.507464,True
5715,66.351020,0.000000,False
5716,66.362630,0.000000,False
5717,66.374240,0.000000,False
5718,66.385850,0.000000,False
5719,66.397460,0.000000,False
5720,66.409070,0.000000,False
5721,66.420680,0.000000,False
5722,66.432290,0.000000,False
5723,66.443900,0.000000,False
5724,66.455510,0.000000,False
5725,66.467120,0.000000,False
5726,66.478730,0.000000,False
5727,66.490340,0.000000,False
5728,66.501950,0.000000,False
5729,66.513560,0.000000,False
5730,66.525170,0.000000,False
5731,66.536780,0.000000,False
5732,66.548390,0.000000,False
5733,66.560000,0.000000,False
5734,66.571610,0.000000,False
5735,66.583220,0.000000,False
5736,66.594830,0.000000,False
5737,66.606440,0.000000,False
5738,66.618050,0.000000,False
5739,66.629660,899.883707,True
5740,66.641270,889.547661,True
5741,66.652880,874.265764,True
5742,66.664490,869.230364,True
5743,66.676100,864.223966,True
5744,66.687710,869.230364,True
5745,66.699320,874.265764,True
5746,66.710930,879.330334,True
5747,66.722540,889.547661,True
5748,66.734150,894.700758,True
5749,66.745760,894.700758,True
5750,66.757370,884.424243,True
5751,66.768980,869.230364,True
5752,66.780590,849.377115,True
5753,66.792200,820.444212,True
5754,66.803810,801.705241,True
5755,66.815420,797.087758,True
5756,66.827029,792.496871,True
5757,66.838639,792.496871,True
5758,66.850249,797.087758,True
5759,66.861859,797.087758,True
5760,66.873469,797.087758,True
5761,66.885079,811.020607,True
5762,66.896689,834.785325,True
5763,66.908299,0.000000,False
5764,66.919909,0.000000,False
5765,66.931519,0.000000,False
5766,66.943129,0.000000,False
5767,66.954739,0.000000,False
5768,66.966349,0.000000,False
5769,66.977959,0.000000,False
5770,66.989569,0.000000,False
5771,67.001179,0.000000,False
5772,67.012789,0.000000,False
5773,67.024399,439.665167,True
5774,67.036009,439.665167,True
5775,67.047619,439.665167,True
5776,67.059229,439.665167,True
5777,67.070839,439.665167,True
5778,67.082449,439.665167,True
5779,67.094059,439.665167,True
5780,67.105669,439.665167,True
5781,67.117279,442.212122,True
5782,67.128889,442.212122,True
5783,67.140499,442.212122,True
5784,67.152109,442.212122,True
5785,67.163719,442.212122,True
5786,67.175329,442.212122,True
5787,67.186939,442.212122,True
5788,67.198549,442.212122,True
5789,67.210159,442.212122,True
5790,67.221769,439.665167,True
5791,67.233379,439.665167,True
5792,67.244989,439.665167,True
5793,67.256599,439.665167,True
5794,67.268209,442.212122,True
5795,67.279819,442.212122,True
5796,67.291429,439.665167,True
5797,67.303039,437.132882,True
5798,67.314649,437.132882,True
5799,67.326259,437.132882,True
5800,67.337868,439.665167,True
5801,67.349478,442.212122,True
5802,67.361088,442.212122,True
5803,67.372698,444.773830,True
5804,67.384308,444.773830,True
5805,67.395918,444.773830,True
5806,67.407528,442.212122,True
5807,67.419138,444.773830,True
5808,67.430748,0.000000,False
5809,67.442358,0.000000,False
5810,67.453968,0.000000,False
5811,67.465578,0.000000,False
5812,67.477188,0.000000,False
5813,67.488798,0.000000,False
5814,67.500408,0.000000,False
5815,67.512018,0.000000,False
5816,67.523628,0.000000,False
5817,67.535238,0.000000,False
5818,67.546848,0.000000,False
5819,67.558458,0.000000,False
5820,67.570068,400.852620,True
5821,67.581678,396.248435,True
5822,67.593288,396.248435,True
5823,67.604898,393.966212,True
5824,67.616508,396.248435,True
5825,67.628118,393.966212,True
5826,67.639728,393.966212,True
5827,67.651338,393.966212,True
5828,67.662948,393.966212,True
5829,67.674558,407.859401,True
5830,67.686168,419.810593,True
5831,67.697778,429.623201,True
5832,67.709388,437.132882,True
5833,67.720998,439.665167,True
5834,67.732608,439.665167,True
5835,67.744218,439.665167,True
5836,67.755828,439.665167,True
5837,67.767438,439.665167,True
5838,67.779048,439.665167,True
5839,67.790658,439.665167,True
5840,67.802268,442.212122,True
5841,67.813878,442.212122,True
5842,67.825488,442.212122,True
5843,67.837098,442.212122,True
5844,67.848707,439.665167,True
5845,67.860317,437.132882,True
5846,67.871927,429.623201,True
5847,67.883537,419.810593,True
5848,67.895147,407.859401,True
5849,67.906757,396.248435,True
5850,67.918367,391.697134,True
5851,67.929977,391.697134,True
5852,67.941587,391.697134,True
5853,67.953197,391.697134,True
5854,67.964807,391.697134,True
5855,67.976417,391.697134,True
5856,67.988027,391.697134,True
5857,67.999637,391.697134,True
5858,68.011247,391.697134,True
5859,68.022857,391.697134,True
5860,68.034467,393.966212,True
5861,68.046077,393.966212,True
5862,68.057687,396.248435,True
5863,68.069297,0.000000,False
5864,68.080907,0.000000,False
5865,68.092517,0.000000,False
5866,68.104127,0.000000,False
5867,68.115737,0.000000,False
5868,68.127347,447.350379,True
5869,68.138957,444.773830,True
5870,68.150567,437.132882,True
5871,68.162177,432.111983,True
5872,68.173787,429.623201,True
5873,68.185397,432.111983,True
5874,68.197007,437.132882,True
5875,68.208617,442.212122,True
5876,68.220227,444.773830,True
5877,68.231837,447.350379,True
5878,68.243447,447.350379,True
5879,68.255057,447.350379,True
5880,68.266667,442.212122,True
5881,68.278277,437.132882,True
5882,68.289887,434.615182,True
5883,68.301497,432.111983,True
5884,68.313107,432.111983,True
5885,68.324717,434.615182,True
5886,68.336327,434.615182,True
5887,68.347937,437.132882,True
5888,68.359546,439.665167,True
5889,68.371156,442.212122,True
5890,68.382766,442.212122,True
5891,68.394376,442.212122,True
5892,68.405986,442.212122,True
5893,68.417596,439.665167,True
5894,68.429206,437.132882,True
5895,68.440816,437.132882,True
5896,68.452426,437.132882,True
5897,68.464036,439.665167,True
5898,68.475646,439.665167,True
5899,68.487256,442.212122,True
5900,68.498866,442.212122,True
5901,68.510476,442.212122,True
5902,68.522086,442.212122,True
5903,68.533696,442.212122,True
5904,68.545306,442.212122,True
5905,68.556916,442.212122,True
5906,68.568526,447.350379,True
5907,68.580136,452.548340,True
5908,68.591746,457.806698,True
5909,68.603356,465.809019,True
5910,68.614966,473.951217,True
5911,68.626576,485.029301,True
5912,68.638186,490.665070,True
5913,68.649796,496.366324,True
5914,68.661406,496.366324,True
5915,68.673016,493.507464,True
5916,68.684626,493.507464,True
5917,68.696236,493.507464,True
5918,68.707846,493.507464,True
5919,68.719456,493.507464,True
5920,68.731066,496.366324,True
5921,68.742676,496.366324,True
5922,68.754286,496.366324,True
5923,68.765896,493.507464,True
